Withdrawn-Depressed Modulation – Whole Amygdala,Withdrawn-Depressed Modulation – Whole Amygdala,MNI Peak (mm),MNI Peak (mm),MNI Peak (mm),Max
Withdrawn-Depressed Modulation – Whole Amygdala,Withdrawn-Depressed Modulation – Whole Amygdala.1,X,Y,Z,Z
Female W-D+,Posterior Mid-Cingulate Cortex,2,−10,48,4.48
