RSN,Brain region (AAL),Number of voxels (cluster size),MNI coordinates of local maxima,MNI coordinates of local maxima,MNI coordinates of local maxima,Peak Z/T value
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,X,Y,Z,Unnamed: 6_level_1
aSN (IC05),Frontal_Sup_Medial_R,14,9,51,15,11.1233
dDMN (IC11),Hippocampus_L,12,−03,−6,−51,11.2688
SMN (IC15),Cerebelum_Crus2_R,18,24,−48,−33,9.4682
SMN (IC25),Temporal_Sup_R,13,36,−33,9,16.6457
