Modulatory connection,PD (n = 70),PD (n = 70),Control (n = 41),Control (n = 41),MPD − MHC < 0,MPD − MHC > 0
Unnamed: 0_level_1,μ,σ,μ,σ,Unnamed: 5_level_1,Unnamed: 6_level_1
MTL to PFC,0.24,0.11,−3.84,0.02,1.0,<0.001
SENS to PFC,−1.59,0.31,−2.39,0.56,1.0,<0.001
