Regions,FA (mean ± SD),FA (mean ± SD),Unnamed: 3_level_0,t value,P value
Unnamed: 0_level_1,MDD (n = 36),HC(n = 37),Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1
Left UF,0.382 ± 0.02,0.392 ± 0.02,2.059,0.043*,
Right UF,0.388 ± 0.03,0.392 ± 0.02,0.678,0.500,
