Indicator,Cluster,Brain regions,MNI coordinates,MNI coordinates,MNI coordinates,Voxels,t-value
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,x,y,z,Unnamed: 6_level_1,Unnamed: 7_level_1
ALFF,1,Right orbital inferior frontal gyrus,33,6,−30,205,4.3409
,2,Right calcarine,3,−78,9,248,−3.7532
PerAF,1,Bilateral middle occipital gyrus right calcarine,27,−84,21,659,−4.107
