Brain region,BA,MNI peak point coordinates,MNI peak point coordinates,MNI peak point coordinates,t-value,Voxels
Unnamed: 0_level_1,Unnamed: 1_level_1,X,Y,Z,Unnamed: 5_level_1,Unnamed: 6_level_1
MFG.L,11,-6,51,-18,-4.44,80
PCG.L,31,-9,-45,27,-4.88,83
MOG.R,18,30,-96,9,-4.06,93
