Brain regions of peak coordinates,R/L,BA,Voxel size,t‐score of peak voxel,MNI coordinates
Brain regions of peak coordinates,R/L,BA,Voxel size,t‐score of peak voxel,"X, Y, Z"
Inferior temporal gyrus,R,20,376,4.4487,"48, –21, –30"
Cuneus,L,18,64,−4.0319,"−15, –105, –6"
Lingual gyrus,R,18,130,−3.8358,"15, –72, –3"
Middle frontal gyrus,L,10,52,−3.4367,"−33, 57, 6"
