Conditions,L/R,Brain regions,MIN coordinates,MIN coordinates,MIN coordinates,Cluster size,T-value
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,X,Y,Z,Unnamed: 6_level_1,Unnamed: 7_level_1
HM < HC,,,,,,,
1,,Putamen,21,12,±9,664.0,−4.8082
2,,Fusiform,±36,−39,−21,210.0,−5.2993
