Brain areas,Voxel,Peak T score,MNI coordinates,MNI coordinates,MNI coordinates
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,x,y,z
Left supramarginal gyrus,84,4.9041,−57,−21,33
