Brain areas,Voxel,Peak T score,MNI coordinates,MNI coordinates,MNI coordinates
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,x,y,z
Right angular gyrus,51,−4.8195,45,−63,42
Right precuneus,162,−6.0136,3,−66,36
Right precentral gyrus,67,5.6244,21,−18,57
