Unnamed: 0_level_0,ASD,ASD,TD,TD,Unnamed: 5_level_0
Unnamed: 0_level_1,Males,Females,Males,Female,Unnamed: 5_level_1
Count,33,39,49.0,64.0,p = 0.744
Age mean,13.07,13.53,13.04,12.81,p = 0.34
Age SD,2.75,2.58,2.68,3.17,
,Median,Range,,,
SA,9,0–19,,,
RRB,2.5,0–6,,,
Cumulative,11.5,1–24,,,
