Unnamed: 0_level_0,Unnamed: 1_level_0,Brodmann,Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,T-values,Voxels,Cluster size
Unnamed: 0_level_1,Unnamed: 1_level_1,Area,X,Y,Z,Unnamed: 6_level_1,Unnamed: 7_level_1,(mm3)
lpFCD,Left Calcarine/Lingual gyrus,17/18,-3,-90,0,-4.0559,36,972
lnFCD,Left Lingual gyrus,18,-9,-78,-6,-4.122,41,1107
spFCD,Right Angular gyrus,39/40,54,-51,33,3.8163,44,1188
snFCD,"Left Superior frontal gyrus, medial",8,-3,30,51,4.4059,39,1053
