ROI,Cluster,Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,Peak intensity,Cluster size,Region,AAL
ROI,Cluster,X,Y,Z,Peak intensity,Cluster size,Region,AAL
"Left, Putamen- Accumbens",1,12,−15,63,4.58,55,R Medial Frontal Gyrus,Supp_Motor_Area_R
"Left, Putamen- Accumbens",2,−9,−24,57,4.3246,37,L Medial Frontal Gyrus,Supp_Motor_Area_L
