Unnamed: 0_level_0,10 min,15 min,10 min,15 min,10 min,15 min,10 min,15 min
BMA,From PCC,From PCC,From mPFC,From mPFC,From LIPC,From LIPC,From RIPC,From RIPC
to PCC,−0.6887,−0.8715,0.1023,−0.1741,0.0530,0.0404,−0.0575,0.0980
to mPFC,−0.1626,0.0064,−0.7410,−0.5223,−0.0561,0.0573,0.0301,−0.0099
to LIPC,−0.0554,−0.0384,−0.0427,−0.0248,−0.8941,−1.0364,−0.1556,−0.1129
to RIPC,0.0397,0.0628,−0.1739,−0.0975,−0.0258,−0.0194,−0.8883,−0.4539
