Voxels,L/R,Brain areas,BA,MNI,MNI,MNI,Peak intensity
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,x,y,z,Unnamed: 7_level_1
82,R,SMA,6.0,3.0,−6,63.0,−4.9728
42,L,SMA,,,,,
15,L,Paracentral lobule,,,,,
