Unnamed: 0_level_0,late FP(N = 25),late FP(N = 25),mid-LP(N = 24),mid-LP(N = 24)
Unnamed: 0_level_1,M,SD,M,SD
BASr???,14.04,1.744,13.833,1.373
BASd???,12.6,1.756,12.375,1.974
BASf???,14.92,2.178,15.167,2.278
BIS,16.56,2.694,16.333,2.078
