Seed area,Area with altered functional connectivity,MNI:peak voxel,MNI:peak voxel,MNI:peak voxel,Cluster (voxels),t value
Seed area,Area with altered functional connectivity,x,y,z,Cluster (voxels),t value
L Middle Frontal gyrus,R Inferior frontal gyrus,33.0,3,30,21.0,4.319
L Superior Frontal gyrus,No significant results,,,,,
L Postcentral gyrus,No significant results,,,,,
L Superior medial frontal gyrus,No significant results,,,,,
R Middle temporal gyrus,R Inferior temporal gyrus/R Middle temporal gyrus,63.0,−42,−6,63.0,5.58
