Seed regions,Brain regions,BA,Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,t-value,Cluster (voxels)
Seed regions,Brain regions,BA,x,y,z,t-value,Cluster (voxels)
Right middle frontal gyrus,,,,,,,
Left precentral gyrus/middle frontal gyrus,Bilateral precuneus,Not applicable,-12.0,-63.0,30.0,-4.649,137.0
