Cluster location,Peak (MNI),Peak (MNI),Peak (MNI),Number of voxels,Tvalue
Unnamed: 0_level_1,X,Y,Z,Unnamed: 4_level_1,Unnamed: 5_level_1
MTG,± 51,0,−30,227,−5.2444
PreCG,± 27,−18,45,65,3.1404
