Group,Brodmannarea,Anatomicregion,MNI-space,MNI-space,MNI-space,Cluster size,Puncorr,Peak Tvalue
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,X,Y,Z,Unnamed: 6_level_1,Unnamed: 7_level_1,Unnamed: 8_level_1
EM < NC,EM < NC,EM < NC,EM < NC,EM < NC,EM < NC,EM < NC,EM < NC,EM < NC
,BA 20,Left ITG,−57,−15,−36,13,0.000,4.63
CM > NC,CM > NC,CM > NC,CM > NC,CM > NC,CM > NC,CM > NC,CM > NC,CM > NC
,BA 11,Right AOrG,21,57,−21,16,0.000,4.29
CM > EM,CM > EM,CM > EM,CM > EM,CM > EM,CM > EM,CM > EM,CM > EM,CM > EM
,BA11,Right MOrG,18,51,−21,24,0.000,3.86
