Unnamed: 0_level_0,EM,EM,CM,CM
Unnamed: 0_level_1,r,P-value,r,P-value
VAS,0.059,0.409,0.011,0.483
DD,0.133,0.3,−0.037,0.442
HF,−0.457,0.028,0.681,0.001
HAMA,0.028,0.456,0.319,0.099
HAMD,0.279,0.131,−0.033,0.448
MoCA,0.057,0.412,−0.245,0.163
