Region,Cluster Size,BA,MNI Coordinates,MNI Coordinates,MNI Coordinates,MNI Coordinates
Region,Cluster Size,BA,x,y,z,R
Correlation with ALFF,Correlation with ALFF,Correlation with ALFF,Correlation with ALFF,Correlation with ALFF,Correlation with ALFF,Correlation with ALFF
Fusiform gyrus(L),45,19,−45,−78,−3,-.20
DLPFC(R),117,46,48,48,9,.18
VLPFC(R),82,44,42,15,15,.20
Anterior insula(L),124,13,−30,0,21,.23
Precuneus(L),73,5,−3,−45,60,-.19
