Seed Region,Region,Cluster Size,BA,MNI Coordinates,MNI Coordinates,MNI Coordinates,Unnamed: 7_level_0
Seed Region,Region,Cluster Size,BA,x,y,z,R
Correlation with RSFC,Correlation with RSFC,Correlation with RSFC,Correlation with RSFC,Correlation with RSFC,Correlation with RSFC,Correlation with RSFC,Correlation with RSFC
Fusiform gyrus(L),Temporal pole(L),135,38,−45,21,−21,-.22
DLPFC(R),Frontal orbital cortex(L),108,47,−30,21,−24,-.18
DLPFC(R),Anterior cingulate cortex(L),584,9/10,−6,33,27,-.21
VLPFC(R),Anterior cerebellar(L),113,18,−27,−48,−27,.18
Precuneus(L),Insula(L),119,13,−33,6,−3,-.19
