Anatomical regions,Cluster Size (# voxels),MNI Coordinates (mm),MNI Coordinates (mm),MNI Coordinates (mm),F-Score,Corrected p
Anatomical regions,Cluster Size (# voxels),X,y,z,F-Score,Corrected p
"Subgenual ACC,rectal gyrus,BA25",297,−4,14,−24,20.04,0.007
"vmPFC,Rectal Gyrus,BA11",152,−2,48,−26,14.9,0.037
