Brain region,BA,Voxel size,MNI coordinates (RAI),MNI coordinates (RAI),MNI coordinates (RAI),Peak Z Score
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,x,y,z,Unnamed: 6_level_1
Bilateral ACC,32,247,–6,39,21,–5.65
Left PHG,/,70,-12,–33,–9,–5.26
Left PCC/PCU,29/30,63,–6,–57,15,–3.97
Bilateral MCC,31,62,0,–36,31,–4.34
