Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Talairach coordinates,Talairach coordinates,Talairach coordinates,Talairach coordinates,Talairach coordinates,Talairach coordinates,Talairach coordinates
Hemisphere,Region,Structure,BA,X,Y,Z,Cluster size,t,p
Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR,Controls>ASMR
Left,Frontal,Inferior frontal gyrus,46,−34,31,9,2606,4.0840,0.00005
Left,Temporal,Superior temporal gyrus,22,−65,−35,9,7200,4.5752,0.00001
Right,Temporal,Superior temporal gyrus,42,59,−29,12,3598,4.2524,0.00002
Right,Occipital,Middle occipital gyrus,18,26,−83,−3,1696,3.5265,0.00045
ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls,ASMR>controls
No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified,No significant clusters identified
