Unnamed: 0_level_0,Brain areas,Hemi,Voxels,BA,MNI coordinates,MNI coordinates,MNI coordinates,T value
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Unnamed: 4_level_1,x,y,z,Unnamed: 8_level_1
Global dFCD variance,Global dFCD variance,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs
Cluster 1,Inferior frontal gyrus,R,115,46,57,36,18,−4.340
,Middle frontal gyrus,,,,,,,
Contralateral dFCD variance,Contralateral dFCD variance,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs,MDD<HCs
Cluster 1,Inferior frontal gyrus,R,226,46,51,24,24,−5.131
,Middle frontal gyrus,,,,,,,
