Network(s),FC ↑ or ↓???,Seed Region,Significant Region,Cluster-size (voxels???),Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,PFWE Value (cluster)
Network(s),FC ↑ or ↓???,Seed Region,Significant Region,Cluster-size (voxels???),x,y,z,PFWE Value (cluster)
SN-DMN,↑,Right FIC,Left PCC,84.0,0,−54,30.0,0.001
,,,Right PCC,56.0,3,−54,30.0,0.002
,,,Left mPFC,580.0,−3,63,18.0,0.0
,,,Right mPFC,490.0,3,60,24.0,0.0
,,,,,,,,
SN-CEN,↑,Right FIC,Left dlPFC,81.0,−24,30,48.0,0.007
,,,Right dlPFC,107.0,39,18,51.0,0.004
