Network,FC ↑ or ↓???,Seed Region,Significant Region,Cluster-size (voxels???),Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,PFWE value (cluster)
Network,FC ↑ or ↓???,Seed Region,Significant Region,Cluster-size (voxels???),x,y,z,Unnamed: 8_level_1
SN,↑,Right FIC,Left dACC,61,0,48,15,0.001
,,,Right dACC,41,3,45,15,0.002
