Network,FC ↑ or ↓???,Seed Region,Significant Region,Cluster-size (voxels???),Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,PFWE value (cluster)
Network,FC ↑ or ↓???,Seed Region,Significant Region,Cluster-size (voxels???),x,y,z,PFWE value (cluster)
CEN,↑,Right dlPFC,Right pPC,145,45,−48,51,0.001
