Brain areas,MNI coordinates,MNI coordinates,MNI coordinates,Cluster Volume,F values,F values,ω2 [95 % CI]
Brain areas,x,y,z,mm3,Mean,Max,ω2 [95 % CI]
R MCP,25,−49,–32,453,4.5,9.0,"0.44 [0.21, 0.59]"
L MCP,−28,−49,–32,219,3.9,5.9,"0.26 [0.06, 0.44]"
L CST sup.,–23,−14,8,125,4.4,6.3,"0.27 [0.07, 0.45]"
L Red nucleus,−5,−19,−7,31,5.2,5.2,"0.29 [0.08, 0.47]"
L CST inf.,−15,−14,−5,31,5.7,5.9,"0.27 [0.06, 0.45]"
