Brain areas,MNI coordinates,MNI coordinates,MNI coordinates,Cluster Volume,F values,F values,ω2 [95 % CI]
Brain areas,x,y,z,mm3,Mean,Max,ω2 [95 % CI]
L CST,−20,–22,33,422,4.3,6.9,"0.31 [0.10, 0.49]"
R CB I V VI,8,−52,−12,125,5.2,6.1,"0.31 [0.09, 0.48]"
R CB VI,28,−72,−20,78,4.8,5.3,"0.26 [0.06, 0.44]"
L CB V (1),−28,−44,−25,31,4.9,5.6,"0.27 [0.06, 0.45]"
L CB V (2),−18,−42,−20,31,6.1,6.5,"0.27 [0.06, 0.45]"
