Unnamed: 0_level_0,DVARS,DVARS,FD,FD
Unnamed: 0_level_1,Spearman,Pearson,Spearman,Pearson
TFC,−0.37 (2 × 10−9),−0.38 (7.3 × 10−10),−0.20 (0.002),−0.23 (2.8 × 10−4)
L2 distance,0.01 (0.87),−0.09 (0.18),−0.02 (0.81),0.13 (0.05)
Geodesic distance,−0.10 (0.11),0.39 (2 × 10−10),−0.13 (0.04),−0.08 (0.20)
