Unnamed: 0_level_0,Unnamed: 1_level_0,LEFT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
Unnamed: 0_level_1,Unnamed: 1_level_1,x,y,z,x,y,z
Primary sensorimotor cortex,SM1,-63,-23,47,54,-23,44
Superior parietal cortex,SPC,-29,-48,64,17,-54,50
Supplementary motor cortex,SMA,-4,-10,57,7,-9,64
Inferior parietal cortex,IPC,-54,-43,31,56,-36,30
Insula,INS,-28,-11,20,44,-19,12
Cerebellum,CER,-23,-63,-37,18,-56,-25
