Unnamed: 0_level_0,6 months–baseline,6 months–baseline,18 months–baseline,18 months–baseline,18 months–6 months,18 months–6 months
Unnamed: 0_level_1,|ΔΨ|,p-value,|ΔΨ|,p-value,|ΔΨ|,p-value
MBSR,4.93,0.20,6.23,0.03,4.78,0.25
Exercise,4.55,0.30,5.56,0.09,4.18,0.49
,|ΔP|,p-value,|ΔP|,p-value,|ΔP|,p-value
MBSR,2.26,0.35,2.54,0.24,2.46,0.19
Exercise,1.21,0.98,3.68,0.01,3.18,0.03
