Brain regions,MNI coordinates,MNI coordinates.1,MNI coordinates.2,t values
Brain regions,X,Y,Z,t values
Left Crus II*,,,,
Right striatum,18,24,12,−3.596
Left lobule VIII*,,,,
Right striatum,15,24,12,−3.782
Right lobule VIII*,,,,
Right striatum,12,24,0,−3.759
Right cingulate,12,41,0,−3.732
*Seed region.,*Seed region.,*Seed region.,*Seed region.,*Seed region.
