ROI,voxels,pFWE,Peak t,MNI coordinates (mm),MNI coordinates (mm),MNI coordinates (mm)
ROI,voxels,pFWE,Peak t,x,y,z
R. cerebellar hemispheric VI,28,< 0.001,8.29,45,-33,-30
L. cerebellar hemispheric VIII,19,< 0.001,6.33,-30,-36,-51
L. cerebellar hemispheric VIII,19,< 0.001,5.48,-42,-42,-45
