Brain area,Cluster size,Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,Peak F value
Brain area,Cluster size,X,Y,Z,Peak F value
Main effect of genotypes,Main effect of genotypes,Main effect of genotypes,Main effect of genotypes,Main effect of genotypes,Main effect of genotypes
right inferior temporal/right fusiform gyri,80,48,−57,−18,12.07
left fusiform/left inferior occipital gyri,50,−39,−72,−15,23.25
Diagnostic groups × genotype interaction,Diagnostic groups × genotype interaction,Diagnostic groups × genotype interaction,Diagnostic groups × genotype interaction,Diagnostic groups × genotype interaction,Diagnostic groups × genotype interaction
right pars triangularis,128,54,33,9,19.31
