Unnamed: 0_level_0,T2DM-NCI,T2DM-NCI,T2DM-MCI,T2DM-MCI,NC,NC,p
Unnamed: 0_level_1,Mean,SD,Mean,SD,Mean,SD,p
Age (years),46.17,8.67,50.78,8.28,46.3,10.403,0.058
Gender (M/F),60/33,60/33,23/14,23/14,43/26,43/26,0.969#
Educational level (years),12.10,3.45,11.27,3.90,12.05,3.47,0.762
BMI (kg/m2),24.70,2.93,23.43,3.12,23.05,2.76,0.003*
