Region,MNI coordinates,MNI coordinates,MNI coordinates,Cluster size (voxel),T-value
Unnamed: 0_level_1,X,Y,Z,Unnamed: 4_level_1,Unnamed: 5_level_1
TLE vs. NCs,,,,,
Right DLPFC,,,,,
right inferior parietal lobule (BA40),60.0,−39,27.0,139.0,4.3239
right superior frontal gyrus (BA10),33.0,51,24.0,98.0,4.4227
Follow-up vs. baseline,,,,,
Right DLPFC,,,,,
right superior frontal gyrus (BA10),24.0,39,30.0,57.0,−4.5222
