Cluster,Volume (mm3),Coordinate (MNI),Coordinate (MNI),ALE value,z values,Brain regions,Unnamed: 7_level_0
Unnamed: 0_level_1,Unnamed: 1_level_1,x,y,z,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1
1.0,600.0,6,−30,−44,1.65 × 10−2,4.7,Brainstem
,,4,−28,−34,0.98 × 10−2,3.61,
2.0,560.0,−10,−24,2,1.70 × 10−2,4.83,Left thalamus
