Cluster,Peaks,L/R,BA,MNI coordinates,MNI coordinates,MNI coordinates,Z
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,x,y,z,Unnamed: 7_level_1
1.0,Posterior cingulate cortex,L,31.0,-14.0,-44.0,38.0,3.33
,Inferior parietal lobule,L,1.0,-34.0,-32.0,40.0,3.07
,,,,,,,
