Regions,MNI coordinates,MNI coordinates,MNI coordinates,Peak T value,Cluster voxels
Regions,X,Y,Z,Peak T value,Cluster voxels
CER_L,-21,-66,-48,5.24,50
PMC_L,-36,-6,54,5.11,81
vmPFC_R,24,57,16,4.93,68
OFC_L,-50,16,21,3.74,48
