Brain area (AAL),VOXEL,MNI,MNI,MNI,Peak
Unnamed: 0_level_1,Unnamed: 1_level_1,x,y,z,Unnamed: 5_level_1
Temporal_Inf_L,96,−57,−51,−15,4.9136
Temporal_Inf_R,201,54,−48,−21,4.596
