Region,Cluster-level,Cluster-level,Peak-level,MNI coordinates,MNI coordinates,MNI coordinates
Region,Size,FDR-corr,t-value,x,y,z
pgACC/vmPFC,65413.0,0.005,4.25,0,51,− 15
,,,4.18,6,39,3
,,,3.84,− 6,45,− 9
