Region,Mean (SD),Mean (SD),Mean (SD),"F(2,24)/p",t(12)/p,t(12)/p,t(12)/p
Region,Pre-op,Post-1w,Post-1m,one-way ANOVA,Pre-op vs Post-1m,Pre-op vs Post-1w,Post-1w vs Post-1m
Left V1,1.34 (0.43),1.62 (0.64),1.83 (0.57),9.15/< 0.005,-6.07/< 0.0002,-2.15/0.121,-1.64/0.265
