Unnamed: 0_level_0,Pre-JOA,Pre-JOA,JOA recovery,JOA recovery,JOA recovery rate,JOA recovery rate
Unnamed: 0_level_1,Feature selection,No feature selection,Feature selection,No feature selection,Feature selection,No feature selection
,Within site,Within site,Within site,Within site,Within site,Within site
Dataset 1,0.179???,0.259???,0.131???,0.193???,1.549???,1.831???
Dataset 2,0.257???,0.262???,0.365???,0.349???,4.342???,4.752???
,Cross-site validation,Cross-site validation,Cross-site validation,Cross-site validation,Cross-site validation,Cross-site validation
Dataset 1 as training set,0.326???,0.347,0.260???,0.363,3.560???,6.736
Dataset 2 as training set,0.236???,0.326,0.258???,0.263,4.475???,5.860
