Cluster,Cluster Size (Voxel),MNI Coordinates,MNI Coordinates,MNI Coordinates,t Value
Cluster,Cluster Size (Voxel),x,y,z,Unnamed: 5_level_1
Right Hippocampus,74,33,−6,−15,7.59
