Brain region,Peak MNI coordinates,Peak MNI coordinates,Peak MNI coordinates,Cluster size,PeakT value
Unnamed: 0_level_1,x,y,z,(mm3),Unnamed: 5_level_1
Right hippocampus,27,−21,−6,208,3.74
Frontal_Inf_Orb_L,−24,27,−18,146,3.19
