Cluster p,Cluster size,Peak,MNI co-ord (peak),MNI co-ord (peak),MNI co-ord (peak),Peak region
(FWE-corr),k voxels,t,x,y,z,Unnamed: 6_level_1
0.044,96,−6.39,8,26,30,Paracingulate gyrus R
