Brain areas,MNI coordinates,MNI coordinates,MNI coordinates,lFCD,lFCD,lFCD
Unnamed: 0_level_1,X,Y,Z,BA,Peak voxels,t-Value
HC > PAT,,,,,,
Temporal_Mid_L,9,42,21.0,32.0,40.0,3.81
Angular_L,−48,15,30.0,44.0,79.0,3.67
Cuneus_R,12,−90,21.0,19.0,42.0,3.98
Supp_Motor_Area_R,3,3,48.0,24.0,85.0,3.78
Supp_Motor_Area_L,−12,18,63.0,6.0,36.0,3.2
