ROIs,Regions,MNI Coordinate,MNI Coordinate,MNI Coordinate,PeakZ Value
ROIs,Regions,x,y,z,PeakZ Value
L-pGP,R cerebellum,6,−76,−24,−4.22
L-aGP,R cerebellum,10,−76,−24,−4.99
R-pGP,Left MCC,0,8,42,−3.92
R-pGP,Left cerebellum,−12,−78,−48,−4.78
R-aGP,Right MCC,2,4,42,−4.46
R-aGP,Right cerebellum,−28,−72,−24,−5.14
