Seed point,MNI coordinates,MNI coordinates,MNI coordinates,Radius (mm)
Seed point,X,Y,Z,Radius (mm)
Left insula,− 35,7,3,3
Right insula,39,6,2,3
Left anterior cingulate,− 4,35,14,3
Right anterior cingulate,8,37,16,3
Left posterior cingulate,− 5,− 43,25,3
Right posterior cingulate,7,− 42,22,3
Left hippocampus,− 25,− 21,− 10,3
Right hippocampus,29,− 20,− 10,3
