Region,Side,T value,Cluster size (voxels),MNI coordinate,MNI coordinate,MNI coordinate
Region,Side,T value,Cluster size (voxels),x,y,z
M1,IL,4.11,298,-39,-37,64
M1,CL,2.55,123,45,-19,61
SMA,BL,4.27,187,-9,2,61
PMA,CL,3.34,151,33,-7,61
