Cluster number,Cluster size (voxels),Peak MNI coordinate,Peak MNI coordinate,Peak MNI coordinate,Peak MNI coordinate region,F value,T-value difference between ROT and PT,T-value difference between ROT and control group,T-value difference between PT and control group
Unnamed: 0_level_1,Unnamed: 1_level_1,X,Y,Z,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1,Unnamed: 8_level_1,Unnamed: 9_level_1
1,120,48,30,36,Right MFG,14.86,3.89,–2.79,–5.00
2,80,15,51,48,Right dorsolateral SFG),14.98,No significant difference,–4.17,–4.66
3,96,36,–51,66,Right SPG,13.44,No significant difference,–3.31,–4.49
