Unnamed: 0_level_0,L-SVM,L-SVM,L-SVM,L-SVM,L-SVM
Unnamed: 0_level_1,Leave one site out,Leave one site out,Leave one site out,Leave one site out,Leave one site out
Classification,KKI,NYU,UCLA,UM,mean ± std
Sensitivity (%),67,48,83,79,69 ± 16
Specificity (%),75,83,61,75,74 ± 9
Accuracy (%),71,63,73,77,71 ± 6
AUC (%),71,75,72,83,75 ± 5
