Sites,Scanner,Time scan (min),Participants,Participants
Sites,Scanner,Time scan (min),TD,ASD
KKI,Philips,6.33,24,18
NYU,Siemens Allegra,5.9,23,33
UCLA,Siemens Trio Tim,5.8,21,23
UM,GE,9.8,20,28
