Network,FPN,FPN,DMN,DMN,FPN-DMN,FPN-DMN
Predictor,Beta (standard error),p,Beta (standard error),p,Beta (standard error),p
Similarity rest-task (Pearson correlation),−17.59 (6.86),.14,−1.25 (7.59),.87,−12.03 (7.65),.28
Sex,3.48 (1.70),<.05,3.85 (1.81),< .05,3.68 (1.76),< .05
