Network,FPN,FPN,DMN,DMN,FPN-DMN,FPN-DMN
Predictor,Beta (standard error),p,Beta (standard error),p,Beta (standard error),p
Connection strength change,15.26 (7.19),.071,−2.55 (6.80),.71,6.44 (7.20),.48
Frontal tumor involvement,−13.30 (4.27),<.05,−11.78 (4.47),<.05,−12.57 (4.43),<.05
Tumor group,Tumor group,Tumor group,Tumor group,Tumor group,Tumor group,Tumor group
LGG (vs meningioma),3.07 (4.50),.89,1.39 (4.63),.89,1.93 (4.64),.89
HGG (vs meningioma),−17.79 (4.85),<.01,−16.96 (5.22),<.01,−17.89 (5.05),<.01
