Brain regions,MNI coordinates,MNI coordinates,MNI coordinates,Cluster size,T score
Brain regions,X,Y,Z,Cluster size,T score
Left supplementary motor area,−6,−12,51,25,−4.1161
Left superior frontal gyrus,−9,15,42,22,−3.6615
