Unnamed: 0_level_0,FC_FEF_NAcc,FC_FEF_NAcc,FC_IPS_PCG,FC_IPS_PCG
Unnamed: 0_level_1,Statistic,p,Statistic,p
FTND,ρ = 0.11,0.609,ρ = 0.01,0.972
CORE_AUDIT,ρ = 0.01,0.965,ρ = −0.28,0.182
IPAQ (METs. minutes/day),ρ = −0.25,0.235,ρ = 0.18,0.388
IPAQ (kcal/day),r = −0.21,0.235,r = 0.16,0.458
BMI,ρ = 0.18,0.402,ρ = −0.01,0.955
Reaction time to Odd (ms),ρ = 0.30,0.14,ρ = −0.48,0.015*
