Region,BA,Cluster size,t-value for peak voxels,"MNI coordinates, mm","MNI coordinates, mm","MNI coordinates, mm"
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,x,y,z
PTs < HCs,,,,,,
Frontal_Mid_Orb_R,46.0,295.0,−4.10,42.0,51.0,−6
