Region,BA,Cluster size,t-value for peak voxels,"MNI coordinates, mm","MNI coordinates, mm","MNI coordinates, mm"
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,x,y,z
PTs > HCs,,,,,,
Postcentral_R,3.0,558.0,4.05,48.0,−24,60.0
