Unnamed: 0_level_0,All subjects,All subjects,Sham stimulated subjects,Sham stimulated subjects,Verum stimulated subjects,Verum stimulated subjects
Unnamed: 0_level_1,Correlation coefficient,p value,Correlation coefficient,p value,Correlation coefficient,p value
Clustering coefficient,−0.21,0.242,−0.35,0.227,−0.20,0.437
Global efficiency,−0.21,0.254,−0.43,0.125,−0.24,0.344
Modularity,−0.07,0.724,−0.03,0.918,−0.03,0.916
Small‐worldness,0.11,0.551,0.21,0.474,0.07,0.796
